build-test-deploy	Set up job	2021-10-19T13:55:42.2235597Z ##[debug]Starting: Set up job
build-test-deploy	Set up job	2021-10-19T13:55:42.2237097Z Current runner version: '2.283.2'
build-test-deploy	Set up job	2021-10-19T13:55:42.2268843Z ##[group]Operating System
build-test-deploy	Set up job	2021-10-19T13:55:42.2270814Z Ubuntu
build-test-deploy	Set up job	2021-10-19T13:55:42.2272403Z 20.04.3
build-test-deploy	Set up job	2021-10-19T13:55:42.2273851Z LTS
build-test-deploy	Set up job	2021-10-19T13:55:42.2275338Z ##[endgroup]
build-test-deploy	Set up job	2021-10-19T13:55:42.2276927Z ##[group]Virtual Environment
build-test-deploy	Set up job	2021-10-19T13:55:42.2278625Z Environment: ubuntu-20.04
build-test-deploy	Set up job	2021-10-19T13:55:42.2280257Z Version: 20211011.1
build-test-deploy	Set up job	2021-10-19T13:55:42.2282741Z Included Software: https://github.com/actions/virtual-environments/blob/ubuntu20/20211011.1/images/linux/Ubuntu2004-README.md
build-test-deploy	Set up job	2021-10-19T13:55:42.2285574Z Image Release: https://github.com/actions/virtual-environments/releases/tag/ubuntu20%2F20211011.1
build-test-deploy	Set up job	2021-10-19T13:55:42.2287679Z ##[endgroup]
build-test-deploy	Set up job	2021-10-19T13:55:42.2289511Z ##[group]Virtual Environment Provisioner
build-test-deploy	Set up job	2021-10-19T13:55:42.2291419Z 1.0.0.0-master-20211007-1
build-test-deploy	Set up job	2021-10-19T13:55:42.2293004Z ##[endgroup]
build-test-deploy	Set up job	2021-10-19T13:55:42.2297052Z ##[group]GITHUB_TOKEN Permissions
build-test-deploy	Set up job	2021-10-19T13:55:42.2299631Z Actions: write
build-test-deploy	Set up job	2021-10-19T13:55:42.2301211Z Checks: write
build-test-deploy	Set up job	2021-10-19T13:55:42.2302780Z Contents: write
build-test-deploy	Set up job	2021-10-19T13:55:42.2304418Z Deployments: write
build-test-deploy	Set up job	2021-10-19T13:55:42.2306010Z Discussions: write
build-test-deploy	Set up job	2021-10-19T13:55:42.2307365Z Issues: write
build-test-deploy	Set up job	2021-10-19T13:55:42.2308701Z Metadata: read
build-test-deploy	Set up job	2021-10-19T13:55:42.2310077Z Packages: write
build-test-deploy	Set up job	2021-10-19T13:55:42.2311418Z Pages: write
build-test-deploy	Set up job	2021-10-19T13:55:42.2312847Z PullRequests: write
build-test-deploy	Set up job	2021-10-19T13:55:42.2314332Z RepositoryProjects: write
build-test-deploy	Set up job	2021-10-19T13:55:42.2315814Z SecurityEvents: write
build-test-deploy	Set up job	2021-10-19T13:55:42.2317219Z Statuses: write
build-test-deploy	Set up job	2021-10-19T13:55:42.2318673Z ##[endgroup]
build-test-deploy	Set up job	2021-10-19T13:55:42.2322953Z ##[debug]Primary repository: GumTreeDiff/gumtree
build-test-deploy	Set up job	2021-10-19T13:55:42.2324866Z Prepare workflow directory
build-test-deploy	Set up job	2021-10-19T13:55:42.2528880Z ##[debug]Creating pipeline directory: '/home/runner/work/gumtree'
build-test-deploy	Set up job	2021-10-19T13:55:42.2534170Z ##[debug]Creating workspace directory: '/home/runner/work/gumtree/gumtree'
build-test-deploy	Set up job	2021-10-19T13:55:42.2536617Z ##[debug]Update context data
build-test-deploy	Set up job	2021-10-19T13:55:42.2540326Z ##[debug]Evaluating job-level environment variables
build-test-deploy	Set up job	2021-10-19T13:55:42.3031172Z ##[debug]Evaluating job container
build-test-deploy	Set up job	2021-10-19T13:55:42.3165214Z ##[debug]Evaluating job service containers
build-test-deploy	Set up job	2021-10-19T13:55:42.3169405Z ##[debug]Evaluating job defaults
build-test-deploy	Set up job	2021-10-19T13:55:42.3189379Z Prepare all required actions
build-test-deploy	Set up job	2021-10-19T13:55:42.3199436Z Getting action download info
build-test-deploy	Set up job	2021-10-19T13:55:42.5806357Z Download action repository 'actions/checkout@v2' (SHA:1e204e9a9253d643386038d443f96446fa156a97)
build-test-deploy	Set up job	2021-10-19T13:55:43.3785600Z ##[debug]Download 'https://api.github.com/repos/actions/checkout/tarball/1e204e9a9253d643386038d443f96446fa156a97' to '/home/runner/work/_actions/_temp_519eaf0f-cde9-4054-b476-501e4fce72cc/bc45fb4b-dfdb-45bb-b8ff-c7e47b1facec.tar.gz'
build-test-deploy	Set up job	2021-10-19T13:55:43.4980244Z ##[debug]Unwrap 'actions-checkout-1e204e9' to '/home/runner/work/_actions/actions/checkout/v2'
build-test-deploy	Set up job	2021-10-19T13:55:43.5117277Z ##[debug]Archive '/home/runner/work/_actions/_temp_519eaf0f-cde9-4054-b476-501e4fce72cc/bc45fb4b-dfdb-45bb-b8ff-c7e47b1facec.tar.gz' has been unzipped into '/home/runner/work/_actions/actions/checkout/v2'.
build-test-deploy	Set up job	2021-10-19T13:55:44.3715758Z Download action repository 'actions/upload-artifact@v2' (SHA:27121b0bdffd731efa15d66772be8dc71245d074)
build-test-deploy	Set up job	2021-10-19T13:55:44.5141527Z ##[debug]Download 'https://api.github.com/repos/actions/upload-artifact/tarball/27121b0bdffd731efa15d66772be8dc71245d074' to '/home/runner/work/_actions/_temp_b77799ae-6bcd-4ed7-a10f-cfd0e91fdffa/722ac493-a390-41ca-8a90-d503e47cfcec.tar.gz'
build-test-deploy	Set up job	2021-10-19T13:55:44.5284552Z ##[debug]Unwrap 'actions-upload-artifact-27121b0' to '/home/runner/work/_actions/actions/upload-artifact/v2'
build-test-deploy	Set up job	2021-10-19T13:55:44.5342629Z ##[debug]Archive '/home/runner/work/_actions/_temp_b77799ae-6bcd-4ed7-a10f-cfd0e91fdffa/722ac493-a390-41ca-8a90-d503e47cfcec.tar.gz' has been unzipped into '/home/runner/work/_actions/actions/upload-artifact/v2'.
build-test-deploy	Set up job	2021-10-19T13:55:44.5367681Z ##[debug]Action 'actions/upload-artifact@v2' already downloaded at '/home/runner/work/_actions/actions/upload-artifact/v2'.
build-test-deploy	Set up job	2021-10-19T13:55:44.5374723Z Download action repository 'ncipollo/release-action@v1' (SHA:c4bf6c1ab090090498fb7f3ddc9f99ba5ab619b9)
build-test-deploy	Set up job	2021-10-19T13:55:44.8080409Z ##[debug]Download 'https://api.github.com/repos/ncipollo/release-action/tarball/c4bf6c1ab090090498fb7f3ddc9f99ba5ab619b9' to '/home/runner/work/_actions/_temp_9180231d-ca0f-484f-82ee-2ab346216c14/7a30d49b-cab6-4997-b3d3-7bfc4cc95d96.tar.gz'
build-test-deploy	Set up job	2021-10-19T13:55:44.8937493Z ##[debug]Unwrap 'ncipollo-release-action-c4bf6c1' to '/home/runner/work/_actions/ncipollo/release-action/v1'
build-test-deploy	Set up job	2021-10-19T13:55:44.9976260Z ##[debug]Archive '/home/runner/work/_actions/_temp_9180231d-ca0f-484f-82ee-2ab346216c14/7a30d49b-cab6-4997-b3d3-7bfc4cc95d96.tar.gz' has been unzipped into '/home/runner/work/_actions/ncipollo/release-action/v1'.
build-test-deploy	Set up job	2021-10-19T13:55:45.0123167Z ##[debug]action.yml for action: '/home/runner/work/_actions/actions/checkout/v2/action.yml'.
build-test-deploy	Set up job	2021-10-19T13:55:45.0856630Z ##[debug]action.yml for action: '/home/runner/work/_actions/actions/upload-artifact/v2/action.yml'.
build-test-deploy	Set up job	2021-10-19T13:55:45.0894985Z ##[debug]action.yml for action: '/home/runner/work/_actions/actions/upload-artifact/v2/action.yml'.
